,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
10,9.0250435,-1.8995228,-2.0657694,-0.09236482,0.35590652,-2.1814404,-0.8375404,1.473596,0.29407403,0.38200724,0.033723205,-3.6487167,3.0101318,-1.3624425,-2.0806236,4.658513,-1.0525289,-1.2526376,-1.1401349,-1.5703491,-0.33390257
11,14.459214,-0.509971,-2.2661376,0.6354091,1.1212511,-1.3792707,-1.7599399,0.90868664,-1.4003583,0.2240062,-0.5417616,-3.3837168,0.039671343,-2.062108,-2.7706342,2.0806837,0.16470253,-0.577451,-1.2897712,-2.1633756,-0.7437926
12,13.003126,-2.1161206,-2.066595,-0.13993816,1.2317954,-1.8484033,-1.6857545,0.9217911,-0.44745174,0.27614605,-0.09277874,-3.7664611,2.210949,-1.9820199,-2.4740496,3.942552,-0.35179076,-1.0528356,-1.5279055,-1.8898895,-0.46409002
13,15.106407,-0.6457073,-1.9573708,0.43736976,1.7068632,-1.751336,-2.2802217,0.25501055,-0.51996326,0.5716721,-1.2187825,-2.7951953,-0.19334367,-2.61814,-3.0113196,1.282922,0.737099,-0.28089646,-1.685593,-2.9734159,0.16184013
14,11.284605,-1.848669,-2.0073779,-0.041278884,0.4600212,-1.978922,-1.3592739,0.97019374,-0.083592825,0.71067834,-0.18620007,-4.006502,2.5891893,-1.8303564,-2.3065996,4.4078007,-0.8132001,-1.3887813,-1.2845583,-1.594045,0.05135723
15,14.728927,-1.0459759,-2.0857375,0.36569613,1.5371639,-1.5273174,-1.9497952,0.54402214,-0.6627257,0.19222566,-0.92147434,-3.1291363,0.19162685,-2.4968448,-2.9496875,1.9231364,0.6079156,-0.4841091,-1.7165195,-2.5292733,-0.030060027
16,10.35185,-1.9183528,-2.0067763,0.3624285,0.12898497,-1.7328656,-1.2435846,0.94410586,0.21689864,0.5474128,-0.17460075,-4.07839,2.7573035,-1.6643233,-2.2351344,4.6831007,-0.7275181,-1.3797289,-1.3797727,-1.8379449,0.13671453
17,10.581388,-1.9511223,-1.9903277,0.13162974,0.29297233,-1.8751342,-1.26664,1.0203226,0.07056565,0.52054423,-0.11970574,-4.0264063,2.6979568,-1.6521683,-2.1729264,4.6184816,-0.78146493,-1.3671556,-1.3704798,-1.6939099,0.017758463
18,14.553725,-0.86715466,-2.2067275,0.31916833,0.9012839,-1.6151539,-2.0638309,0.7414107,-0.54720575,0.36965594,-0.6120076,-2.981715,0.17413004,-2.5572515,-2.8007452,1.8365252,0.48662958,-0.11493937,-1.6244098,-2.6605213,-0.17899038
19,14.389268,-0.81049985,-1.9068592,0.05693195,1.1189529,-1.8673524,-1.9685192,0.85041505,-0.2122385,0.6979518,-1.0854659,-2.758761,0.091511466,-2.65347,-2.853811,1.316797,0.5813933,-0.21278559,-1.5939385,-2.9584894,0.33027205
20,14.728927,-1.0459759,-2.0857375,0.36569613,1.5371639,-1.5273174,-1.9497952,0.54402214,-0.6627257,0.19222566,-0.92147434,-3.1291363,0.19162685,-2.4968448,-2.9496875,1.9231364,0.6079156,-0.4841091,-1.7165195,-2.5292733,-0.030060027
21,9.138488,-1.8865764,-2.2171004,0.2020096,0.28534156,-1.9719902,-0.76878804,1.3591869,0.1541719,0.3685826,0.070504345,-3.9031312,2.9125113,-1.2889775,-2.1757832,4.967841,-0.93827915,-1.3705379,-1.2036535,-1.6269083,-0.33155134
22,13.466562,-1.4714274,-1.768303,0.3708068,0.39581427,-1.612812,-1.7064795,0.30624813,-0.5449746,0.8104737,-0.75308007,-4.0997353,2.3067954,-2.1375887,-2.378439,3.8066874,0.024578784,-1.4877528,-1.7224962,-2.0717282,0.011617343
23,14.446267,-0.66740716,-2.326461,0.63166386,0.7280735,-1.4276117,-1.844979,1.0878974,-1.0977876,0.27896068,-0.38534752,-3.4502475,0.28082994,-2.2158175,-2.7080936,2.1782134,0.17267701,-0.30993447,-1.3576198,-2.4034667,-0.80058044
24,10.056941,-1.8955133,-2.0790155,0.068236396,0.46854827,-1.9656545,-1.0129744,1.2337054,0.1148304,0.3262093,-0.02873908,-3.9818196,2.7729776,-1.599489,-2.180128,4.574971,-0.9484702,-1.3485428,-1.289214,-1.5916165,-0.06132285
25,8.715064,-1.8218031,-2.2421176,0.029128242,0.42023572,-2.1490939,-0.7378638,1.500464,0.33575973,0.33240882,0.09294893,-3.687703,2.9770753,-1.2354759,-2.1369257,4.756792,-1.0545137,-1.2440696,-1.0710491,-1.5044233,-0.48102754
26,13.144417,-1.7677151,-1.7737362,-0.18549143,0.589213,-1.826403,-1.6644886,0.84464103,-0.65996885,0.7735313,-0.5031336,-3.8744848,2.1488948,-2.3349512,-2.1558175,3.9438329,0.013788972,-1.4480908,-1.5223818,-2.0051677,-0.014763747
27,10.269841,-1.9676118,-2.1249185,-0.11741671,0.48252103,-2.0442405,-0.9370509,1.352816,0.12632169,0.42699122,-0.033909164,-4.00193,2.8387387,-1.5471814,-2.267695,4.53436,-1.0373589,-1.3683175,-1.2094643,-1.6138996,-0.13287546
28,13.211427,-1.8685569,-1.9898394,-0.16263285,1.0704463,-1.814667,-1.7881911,0.87694126,-0.6594579,0.63302195,-0.3427516,-3.731376,2.1523144,-2.3149707,-2.3466594,3.8169296,-0.035839286,-1.3499249,-1.4821304,-1.9154602,-0.20590828
29,10.784645,-2.0573754,-2.09209,0.13956203,0.24210857,-1.7706894,-1.0489539,1.0924276,0.005559644,0.38130933,-0.14217775,-4.1411576,2.7725732,-1.5657067,-2.2174008,4.9696665,-0.6916201,-1.4400896,-1.4537835,-1.8038857,-0.13029267
30,15.106407,-0.6457073,-1.9573708,0.43736976,1.7068632,-1.751336,-2.2802217,0.25501055,-0.51996326,0.5716721,-1.2187825,-2.7951953,-0.19334367,-2.61814,-3.0113196,1.282922,0.737099,-0.28089646,-1.685593,-2.9734159,0.16184013
31,13.102497,-1.9162855,-1.8675692,-0.28455412,0.92612433,-1.988361,-1.5746155,1.0907685,-0.4125019,0.63632977,-0.48384914,-3.762968,2.2613404,-2.2566893,-2.3838594,3.8217971,-0.3312193,-1.4003118,-1.4848531,-1.9529003,-0.05435503
32,11.264664,-2.0350082,-1.8846238,0.0303476,0.17221436,-1.7059952,-1.1713619,1.0341051,-0.074466914,0.43735132,-0.21806906,-4.2495623,2.7566001,-1.7298753,-2.1265697,4.751816,-0.69102997,-1.4459801,-1.5485802,-1.8969904,0.05426942
33,8.925905,-1.7766247,-2.047572,0.18898432,0.30050677,-1.9672369,-0.83931816,1.2657018,0.23411424,0.3938167,0.06012495,-3.8240871,2.966684,-1.245395,-2.1629195,4.8968077,-1.0056663,-1.3419949,-1.239426,-1.6617941,-0.37334743
34,15.106407,-0.6457073,-1.9573708,0.43736976,1.7068632,-1.751336,-2.2802217,0.25501055,-0.51996326,0.5716721,-1.2187825,-2.7951953,-0.19334367,-2.61814,-3.0113196,1.282922,0.737099,-0.28089646,-1.685593,-2.9734159,0.16184013
35,9.060708,-1.8597462,-2.1559532,0.3962674,0.20902324,-1.9107822,-0.9866119,1.2467859,0.3779017,0.42685363,0.027624778,-3.9201095,3.0005457,-1.3838284,-2.200379,4.765011,-0.9661864,-1.2971306,-1.1922867,-1.7231134,-0.15834257
36,8.87842,-1.893347,-2.1009629,0.10101244,0.26489988,-1.9928691,-0.871605,1.4311653,0.29887697,0.3758443,0.00013792608,-3.7494218,3.0419185,-1.296814,-2.1009235,4.6172295,-1.064934,-1.2439175,-1.1403397,-1.6252412,-0.24917781
37,13.326249,-1.7663542,-1.7671854,0.40193367,1.1504136,-1.5449009,-1.7290401,0.7158356,0.35897517,-0.014857046,-0.9663825,-3.852348,1.4332052,-2.2480366,-2.6411,3.2972143,0.082950026,-1.0069238,-2.1605875,-2.5462363,0.46227062
38,8.86847,-1.910398,-2.1203852,0.04319539,0.30995774,-1.9970928,-0.74494517,1.4648217,0.31003335,0.4350527,0.004001313,-3.762319,2.9335723,-1.2575022,-2.1326427,4.8305607,-1.0273778,-1.3214294,-1.150455,-1.642511,-0.37531883
39,13.663257,-1.6563522,-1.7725804,0.4890737,0.97807217,-1.4219272,-1.7917056,0.827795,0.14365576,0.07552632,-0.9090769,-4.0300283,1.3886689,-2.4182017,-2.522343,3.2285216,0.09527227,-1.1340327,-2.028866,-2.4713476,0.33753112
40,13.844014,-2.3210406,-1.4151447,0.07580957,1.6646812,-1.5792198,-1.8821442,0.3434451,-0.007806429,0.06401705,-0.8154173,-3.3070152,1.2460494,-2.0376208,-2.9841032,2.9698713,0.43362343,-0.63749474,-2.2266467,-2.5631948,0.08711703
41,9.16756,-1.8498646,-2.2459295,0.5863544,0.11614369,-1.8199279,-1.0768292,0.9846125,0.40578917,0.46695817,0.07611324,-3.9770963,2.9762866,-1.3404698,-2.283561,4.964836,-0.7320576,-1.3396969,-1.2592771,-1.8034197,-0.18193266
42,14.300084,-0.8148477,-2.1385698,0.20808606,0.6489977,-1.6578873,-1.8784633,1.0029514,-0.4632731,0.34439117,-0.5560831,-2.966902,0.10513318,-2.5374353,-2.7434297,1.739016,0.4415319,-0.06740647,-1.5463299,-2.6724079,-0.097459495
43,13.337726,-1.7942481,-1.7005177,0.19753411,0.865637,-1.8225162,-1.3651962,0.94638324,-0.29684463,0.44055593,-0.94736505,-3.9606688,2.0265043,-2.413593,-2.509435,3.5491822,0.063918024,-1.4340035,-1.4960521,-2.30875,0.21144736
44,10.524156,-2.183412,-2.1382036,0.009977922,0.21098319,-1.8600295,-1.0947847,1.397482,0.3786742,0.5615826,-0.20371509,-3.9558032,2.903065,-1.694589,-2.2171607,4.862421,-0.94702184,-1.3075897,-1.3041824,-1.8924905,-0.19144379
45,13.585828,-2.0723665,-2.0632925,-0.099468544,1.2083002,-1.7517195,-1.7528083,0.8906262,-0.44764733,0.3329451,-0.219587,-3.9044228,2.1652372,-2.1525388,-2.567823,3.8958364,-0.3530135,-1.088322,-1.651463,-2.0262964,-0.2987688
46,10.950496,-1.9255579,-1.9163238,-0.16329437,0.48952088,-2.0313747,-1.2574017,1.0982418,-0.00422327,0.592778,-0.23415862,-4.010515,2.72724,-1.7214652,-2.174354,4.408086,-0.8045505,-1.3790216,-1.2855139,-1.7548922,0.07097092
47,13.044058,-1.911982,-1.8718601,0.05798911,0.9272066,-1.8941385,-1.6012394,0.95921046,-0.13088329,0.6497642,-0.6460815,-3.7856834,2.3786867,-2.297564,-2.501851,3.8149872,-0.39615604,-1.3490351,-1.6155566,-2.2468255,0.028941412
48,14.227582,-1.5793381,-1.7335553,0.10526348,1.8336301,-1.7034591,-2.3582785,0.025434222,-0.033368044,0.16356066,-0.9851681,-2.8051054,0.75691205,-2.2589974,-3.2394335,1.9387931,0.7322285,0.02456953,-1.9061526,-2.8752575,0.36101595
49,8.551473,-1.8140014,-2.074371,0.01007219,0.40329054,-2.100047,-0.7544396,1.5144385,0.27438176,0.3064292,0.11742923,-3.656388,3.04436,-1.1799905,-2.066551,4.705759,-1.1242276,-1.2410113,-1.1413028,-1.579492,-0.46625635
50,13.753528,-2.3635817,-2.1115012,-0.12619351,1.155728,-1.7173812,-1.8297334,0.8393266,-0.42191908,0.20658156,-0.07997361,-3.9777908,2.2593443,-1.983851,-2.577732,4.1565504,-0.30723986,-0.9930434,-1.6652809,-2.025807,-0.4507396
51,10.118925,-1.9228477,-2.0558574,-0.021854833,0.38131294,-2.0100305,-1.0351994,1.3267642,0.047447637,0.36643973,-0.03947985,-4.0240846,2.8889525,-1.5536236,-2.0547762,4.527109,-0.9848103,-1.420199,-1.2139938,-1.5858878,-0.065231495
52,9.051782,-1.6722453,-1.9236336,0.12508598,0.29782167,-2.0733862,-1.0607338,1.1531674,0.69576955,0.5905096,-0.21488087,-3.7125738,3.1396265,-1.6650541,-2.2708187,4.310875,-1.2052468,-1.2058802,-1.0884407,-1.7442267,0.11295928
53,13.7378,-1.4160249,-2.0663822,-0.20789768,1.1581792,-1.9636847,-2.2472742,0.42055044,0.06896003,0.4593882,-0.7824569,-2.6026857,0.8201046,-2.4035833,-3.030724,1.86288,0.5855221,0.22482808,-1.4980292,-2.855003,0.45502758
54,11.971908,-2.056861,-1.8413275,0.38439554,0.04936796,-1.5456916,-1.4035261,0.8070375,-0.088466905,0.48947287,-0.5307101,-4.3180327,2.6719816,-1.9782975,-2.1130652,4.8219414,-0.33801904,-1.4858735,-1.627822,-2.2379827,0.17316411
55,13.490842,-1.7908518,-1.76371,0.13918617,0.9224318,-1.7350966,-1.6809008,0.7691963,-0.24778031,0.67485034,-0.77093804,-3.9333756,2.2747664,-2.3885365,-2.532892,3.7711642,-0.21061566,-1.376809,-1.7885764,-2.2626507,-0.0031899111
56,12.964976,-1.6149693,-1.7465595,-0.12491022,1.0100869,-1.8642783,-1.5786545,0.89899516,-0.6334268,0.6633654,-0.7021439,-3.63117,2.1340034,-2.4783165,-2.2874532,3.6014242,-0.040869083,-1.4611529,-1.5166084,-1.9961706,-0.027255703
57,8.802924,-1.7036817,-2.1423907,0.37362343,0.16280387,-2.1003082,-0.82641643,1.3072313,0.3487335,0.48856956,0.11493239,-3.8566718,2.9165022,-1.3422046,-2.1372652,4.7659597,-0.9877268,-1.3868483,-1.0650586,-1.6994575,-0.27084476
58,9.205968,-1.9534867,-2.1505687,-0.09186116,0.40237716,-1.9922979,-0.872672,1.5251034,0.3510215,0.38457936,-0.1185361,-3.7020621,3.0338564,-1.3999448,-2.157141,4.63023,-1.1018529,-1.2472767,-1.129659,-1.6339217,-0.26468524
59,9.358735,-1.8485663,-1.9561106,-0.35580897,0.509424,-2.2028267,-0.7572525,1.6815274,0.19671598,0.3337276,-0.08817361,-3.7664936,3.018062,-1.5139079,-2.0970712,4.2612724,-1.148396,-1.3216546,-1.0648316,-1.5407094,-0.09715742
60,11.125766,-1.7381308,-1.839265,0.053579975,0.5390544,-1.9409808,-1.5365801,0.70133126,0.15109174,0.85260904,-0.38994768,-3.905897,2.5985947,-1.8447589,-2.2666187,4.2161236,-0.5263374,-1.4647352,-1.3112549,-1.9008654,0.12386085
61,10.579946,-2.005851,-2.0402107,0.06550465,0.22088587,-1.827468,-1.1240125,1.129285,0.13701816,0.5098455,-0.2000947,-4.03438,2.8286393,-1.6169868,-2.209282,4.8812265,-0.74904424,-1.4198625,-1.3567725,-1.8819238,-0.07664555
62,11.5446415,-1.8375566,-2.0309234,-0.18861115,0.5406071,-2.027757,-1.3405526,0.98252594,-0.12390927,0.6599362,-0.22126593,-3.933644,2.5010457,-1.7820916,-2.3040504,4.329179,-0.7254732,-1.3687525,-1.2818849,-1.6165253,-0.032912012
63,14.319121,-1.5370153,-1.4535662,0.5723365,1.3153703,-1.5731163,-1.9288633,0.73706603,-0.4431245,0.37312406,-1.4539127,-3.895477,1.0830673,-2.5117729,-2.365156,2.723044,0.7173389,-1.384935,-1.778993,-2.4591067,0.21582444
64,14.327253,-0.5699255,-2.2738323,0.5847836,0.46144575,-1.4585179,-1.7054102,1.2945689,-1.0948719,0.22304812,-0.2810834,-3.408946,0.143758,-2.1435058,-2.6695604,2.094973,0.13408607,-0.22474147,-1.3154916,-2.4923897,-0.7919412
65,10.40582,-1.9088948,-2.1034632,-0.27476132,0.5046924,-2.0288982,-0.81479424,1.5938798,0.14913644,0.35955793,-0.11490014,-3.9828703,2.64722,-1.6811697,-2.2161815,4.3660183,-1.105442,-1.3875796,-1.2494935,-1.5091851,-0.0041231187
66,14.042968,-1.8839228,-1.4965291,0.16385137,2.0487597,-1.724114,-2.1524324,0.040853854,0.1922128,-0.039338984,-0.94039017,-2.9731128,0.8313381,-2.0736978,-3.2426863,2.0198903,0.72836065,-0.17495099,-2.1677434,-2.7546024,0.31713748
67,13.761295,-1.6460183,-1.773298,0.43902653,0.77668536,-1.443802,-1.7256064,1.0747114,-0.0037612112,0.18404809,-0.82552326,-4.2295623,1.4598058,-2.3680995,-2.4029527,3.3475635,-0.058434393,-1.1561822,-1.9844369,-2.5128503,0.27978572
68,13.770068,-1.6838189,-1.7235279,0.032652378,0.98974466,-1.6894618,-1.8037531,0.5783181,-0.48700348,0.81009805,-0.87362194,-3.817108,2.0942936,-2.6486127,-2.4435785,3.5987103,0.15174702,-1.5120913,-1.6409984,-2.215709,0.06161936
69,14.459214,-0.509971,-2.2661376,0.6354091,1.1212511,-1.3792707,-1.7599399,0.90868664,-1.4003583,0.2240062,-0.5417616,-3.3837168,0.039671343,-2.062108,-2.7706342,2.0806837,0.16470253,-0.577451,-1.2897712,-2.1633756,-0.7437926
70,14.063418,-1.5499256,-1.882361,-0.07623112,1.6699865,-1.7973899,-2.3573248,0.11979878,0.0004368632,0.3643787,-0.945004,-2.6571138,0.75103986,-2.3354833,-3.2011714,1.8886065,0.6822632,0.117913194,-1.7112392,-2.9045396,0.4010748
71,13.622081,-1.2911576,-1.9402559,-0.0227658,0.7692007,-1.6838928,-1.5179701,1.31249,0.5029583,0.44582152,-0.92254275,-3.2065167,0.23942156,-2.6572716,-2.5995958,2.286659,0.47706333,-0.80350935,-1.5919117,-2.760517,0.37120137
72,13.13475,-2.33775,-1.4630663,-0.16346349,1.7338673,-1.7147304,-1.713752,0.541087,0.12879601,0.033543907,-0.7962179,-3.1073513,1.374897,-1.9713576,-2.857214,3.009233,0.2671166,-0.62791985,-2.1433547,-2.435044,0.12681626
73,12.938055,-2.1606984,-2.1486528,-0.2030125,1.343577,-1.9064014,-1.657891,1.0720576,-0.45883211,0.17715356,-0.016675733,-3.6886294,2.1172748,-1.87493,-2.579431,4.0247126,-0.6476379,-1.0337656,-1.4702574,-1.7184955,-0.47986355
74,12.48303,-2.2735252,-1.9919251,0.12466671,0.7184981,-1.8226032,-1.6236567,0.8938212,-0.27923137,0.39945006,-0.09923348,-3.9545753,2.5357845,-1.8400503,-2.3280559,4.458722,-0.3766934,-1.0843325,-1.6743653,-2.0520265,-0.40776217
75,9.928684,-1.9262595,-1.8135133,-0.1276512,0.27822825,-1.935493,-0.9354268,1.4082041,0.50961953,0.58306843,-0.3049318,-3.9039602,3.1022034,-1.9108403,-2.2925062,4.2741117,-1.1212825,-1.2814311,-1.1713996,-1.9003528,0.16242324
76,14.327253,-0.5699255,-2.2738323,0.5847836,0.46144575,-1.4585179,-1.7054102,1.2945689,-1.0948719,0.22304812,-0.2810834,-3.408946,0.143758,-2.1435058,-2.6695604,2.094973,0.13408607,-0.22474147,-1.3154916,-2.4923897,-0.7919412
77,9.154767,-1.9457896,-1.9164408,-0.324947,0.45179284,-2.1825893,-0.84119374,1.7302159,0.2734001,0.38510814,-0.092138864,-3.730097,3.1078265,-1.5288961,-2.073698,4.2701626,-1.169383,-1.1417209,-1.1115562,-1.6512057,-0.09365845
78,14.4596405,-1.1922643,-1.8983672,0.39139014,1.9301878,-1.5384425,-1.7021081,0.59685165,-0.55491054,-0.08408005,-1.0038204,-3.2618914,0.33234376,-2.473326,-2.9989848,1.8954829,0.68063825,-0.7695225,-1.8830932,-2.3458393,0.14371017
79,13.029684,-1.5116538,-1.794668,0.36510015,1.0924566,-1.7410599,-1.581979,0.64073515,-0.395058,0.65268195,-0.6996045,-3.7238643,2.0733323,-2.4029267,-2.6791694,3.3980792,-0.011099841,-1.2548302,-1.7870735,-2.243795,0.034582604
80,13.611085,-1.7593267,-1.7944415,0.26544154,0.79518205,-1.8196987,-1.4257479,0.8770478,-0.22075148,0.39661992,-0.9737129,-4.0803223,2.0909555,-2.4526749,-2.5254295,3.6118004,0.049965177,-1.3616084,-1.5003647,-2.3501046,0.22141454
81,8.701928,-1.689083,-1.9890125,-0.391872,0.5394883,-2.332257,-0.6084546,1.7764016,0.19279669,0.1802797,0.0766998,-3.6698718,3.0159445,-1.2682414,-2.0251193,4.1035185,-1.3015842,-1.2081419,-1.0215793,-1.3276455,-0.1776473
82,14.703973,-1.3958563,-1.6868892,0.4014088,2.242607,-1.6901664,-1.9643452,0.32038608,0.13189138,-0.121154,-1.2086458,-3.2938051,0.5270454,-2.378898,-3.17789,1.6529346,0.78606087,-0.5615461,-2.22151,-2.7577195,0.25192058
83,13.134995,-1.8977311,-1.9330003,0.39732963,0.71288145,-1.711053,-1.7744787,0.579858,-0.51967406,0.68725336,-0.33133855,-4.1290216,2.2977836,-2.1734016,-2.3654344,4.3640976,0.0640448,-1.2733203,-1.7979277,-2.2807744,-0.23880364
84,13.663865,-1.688259,-1.6743486,0.21462153,1.9333273,-1.6169239,-1.6849196,0.6235971,-0.36352506,-0.13066286,-0.8346262,-3.3636796,0.90683967,-2.1519465,-2.8494072,2.4770615,0.44372898,-0.82089514,-2.06233,-2.0756543,-0.006503639
85,13.558532,-1.9529727,-1.6816034,0.09781349,0.8410102,-1.785651,-1.434674,0.94947547,-0.1956888,0.4452978,-0.92892206,-3.9441123,2.0541236,-2.4348757,-2.609076,3.495734,0.069616824,-1.3074459,-1.5746962,-2.384041,0.29269174
86,8.091005,-1.7023665,-2.2385561,0.30553907,0.21488373,-2.2029927,-0.75333005,1.3401443,0.4012572,0.36098886,0.2569682,-3.703229,3.0264733,-1.065502,-2.0802732,4.8577185,-1.0122589,-1.228968,-1.0480229,-1.5594953,-0.49032238
87,11.394666,-2.1544123,-1.9888804,-0.06736015,0.28527316,-1.7955202,-1.1040785,1.2157462,-0.10873436,0.4689569,-0.1701919,-4.1990395,2.755336,-1.7579651,-2.2625875,4.786724,-0.7356423,-1.3815043,-1.4728575,-1.8865191,-0.06765018
88,11.935705,-1.8310755,-2.099717,-0.0354994,0.5170531,-1.9924932,-1.474325,0.7997047,-0.17621823,0.7542347,-0.2613555,-4.007204,2.5655777,-1.9575745,-2.3738036,4.4657164,-0.7060804,-1.4143108,-1.270272,-1.6886595,0.0032353578
89,10.148432,-1.9581956,-2.149966,0.59665036,-0.061013136,-1.7413619,-1.0280142,1.106089,0.15656662,0.28472698,-0.070053846,-4.166893,2.8915913,-1.4712021,-2.1254568,4.9861393,-0.80320376,-1.3769301,-1.4159493,-1.9265064,-0.07975836
90,8.989772,-1.6461437,-2.2040555,0.35099924,0.17692809,-2.1587267,-0.94712555,1.1911054,0.4416447,0.404605,0.15364997,-3.729301,2.874173,-1.5406686,-2.1605456,4.642171,-0.9678101,-1.2668079,-1.0129188,-1.7212547,-0.20717952
91,13.179101,-2.3830795,-1.4918623,-0.037457153,1.3644255,-1.6405485,-1.5791109,0.84373605,0.082436495,0.07652823,-0.8114732,-3.4723823,1.7001301,-2.13971,-2.5561113,3.607811,-0.024305489,-0.9613533,-2.1084566,-2.4977715,0.06423856
92,9.509513,-1.8634796,-2.2771814,0.3852318,0.10332957,-1.9150097,-0.8902995,1.1756986,0.13892077,0.35260957,0.10954759,-4.0644245,2.9602473,-1.2222036,-2.2279932,5.0408716,-0.94918936,-1.310547,-1.252612,-1.7038099,-0.22821303
93,10.338564,-2.04916,-2.0893643,0.17115799,0.24991082,-1.7429311,-1.1351686,1.1968248,0.30387065,0.511598,-0.15287027,-4.0624785,2.864982,-1.6820781,-2.2757397,4.7124796,-0.90430707,-1.3846699,-1.3392557,-1.8602616,0.03672119
94,9.869025,-1.9409167,-1.7557403,-0.2708342,0.48041305,-1.9526554,-0.8270919,1.5346951,0.13269085,0.24936071,-0.21495762,-3.8623927,3.0257342,-1.6212833,-2.112022,4.0193586,-1.0514467,-1.3083515,-1.2848605,-1.6906683,0.073491864
95,9.349462,-1.9856188,-2.081253,0.25502527,0.05857243,-1.9513549,-0.8580672,1.3396158,0.30686486,0.52932715,0.04552365,-3.9981806,2.9020026,-1.2970345,-2.163212,4.80272,-0.9494682,-1.3232981,-1.2069151,-1.7339565,-0.17428298
96,13.021374,-1.9377646,-2.0453327,0.5231268,0.24219699,-1.6185483,-1.907022,0.47413,-0.24910276,0.7644,-0.40994492,-4.338338,2.5691352,-2.0507777,-2.3192291,4.6047144,-0.08920023,-1.2765671,-1.7145642,-2.3288562,-0.035675805
97,13.943943,-1.5472631,-1.7743244,0.25724953,2.0141132,-1.6068112,-1.6957529,0.50630325,-0.25139615,-0.1547403,-0.95964825,-3.2509704,0.7119908,-2.3174756,-2.9729352,2.11596,0.6301579,-0.8369983,-1.9267039,-2.2055688,0.08681019
98,9.789384,-2.0162482,-2.1311114,0.19048218,0.18512249,-1.9095258,-0.8866608,1.3386286,0.34549987,0.49059,-0.054672554,-4.0094476,2.9250429,-1.5338011,-2.24471,4.781004,-0.829585,-1.3641165,-1.2388371,-1.8711383,-0.1467251
99,13.270406,-2.416707,-1.4950526,-0.030160546,1.3599094,-1.5694159,-1.6151228,0.8116854,0.08597294,0.15289965,-0.80232674,-3.6106725,1.7694572,-2.158706,-2.646207,3.636618,0.0022028424,-1.0117034,-2.0851557,-2.473179,0.07922967
100,14.553725,-0.86715466,-2.2067275,0.31916833,0.9012839,-1.6151539,-2.0638309,0.7414107,-0.54720575,0.36965594,-0.6120076,-2.981715,0.17413004,-2.5572515,-2.8007452,1.8365252,0.48662958,-0.11493937,-1.6244098,-2.6605213,-0.17899038
